Date,Open,High,Low,Close,Adj Close,Volume
2008-03-10,29.490000,29.985001,29.115000,29.184999,29.184999,819600
2008-03-11,30.020000,30.260000,29.365000,29.905001,29.905001,1005200
2008-03-12,30.100000,31.120001,30.000000,30.934999,30.934999,1540000
2008-03-13,30.334999,32.134998,30.334999,32.064999,32.064999,1518200
2008-03-14,31.895000,32.544998,31.809999,32.415001,32.415001,2349400
2008-03-17,31.790001,31.790001,30.420000,30.795000,30.795000,1753200
2008-03-18,31.500000,31.799999,30.934999,31.645000,31.645000,1617800
2008-03-19,31.764999,31.775000,28.924999,28.924999,28.924999,1421200
2008-03-20,28.905001,29.559999,28.235001,29.475000,29.475000,2368200
2008-03-24,29.525000,30.900000,29.525000,30.680000,30.680000,1080200
2008-03-25,30.950001,32.029999,30.930000,31.764999,31.764999,1500000
2008-03-26,32.110001,32.755001,31.764999,32.615002,32.615002,1183000
2008-03-27,32.500000,33.095001,32.020000,32.035000,32.035000,1357000
2008-03-28,31.950001,33.060001,31.790001,32.340000,32.340000,919400
2008-03-31,32.500000,32.895000,31.575001,32.325001,32.325001,1128800
2008-04-01,32.259998,32.590000,31.535000,32.000000,32.000000,1313200
2008-04-02,32.000000,32.689999,31.590000,32.365002,32.365002,1394000
2008-04-03,32.099998,33.450001,32.055000,33.154999,33.154999,1018000
2008-04-04,33.439999,33.740002,33.064999,33.200001,33.200001,1388200
2008-04-07,33.400002,34.180000,33.400002,33.685001,33.685001,958600
2008-04-08,33.485001,34.799999,33.485001,34.605000,34.605000,1541800
2008-04-09,34.500000,35.355000,34.290001,34.900002,34.900002,1530600
2008-04-10,35.055000,35.415001,34.770000,35.205002,35.205002,1390000
2008-04-11,35.084999,35.110001,34.514999,34.645000,34.645000,1371800
2008-04-14,36.610001,36.610001,34.790001,35.235001,35.235001,1951200
2008-04-15,35.840000,37.430000,35.575001,37.424999,37.424999,2192000
2008-04-16,37.814999,38.130001,36.794998,38.090000,38.090000,1713800
2008-04-17,37.810001,38.189999,37.064999,37.345001,37.345001,660200
2008-04-18,37.630001,38.310001,36.570000,38.310001,38.310001,1583400
2008-04-21,38.029999,39.485001,37.974998,39.145000,39.145000,1629600
2008-04-22,38.889999,39.825001,38.744999,39.445000,39.445000,1796800
2008-04-23,39.470001,39.665001,38.314999,39.320000,39.320000,1561200
2008-04-24,39.220001,39.220001,37.544998,37.904999,37.904999,1512000
2008-04-25,37.505001,38.865002,37.505001,38.709999,38.709999,1411400
2008-04-28,39.494999,39.924999,38.505001,39.570000,39.570000,1596800
2008-04-29,39.009998,39.299999,37.705002,38.009998,38.009998,1052400
2008-04-30,37.990002,38.840000,37.380001,38.259998,38.259998,1054000
2008-05-01,38.139999,38.235001,36.744999,37.950001,37.950001,1916800
2008-05-02,38.110001,38.900002,37.825001,38.480000,38.480000,1686000
2008-05-05,39.860001,40.000000,38.209999,38.540001,38.540001,3104600
2008-05-06,39.169998,40.195000,37.935001,39.794998,39.794998,1725600
2008-05-07,39.770000,40.705002,39.505001,39.724998,39.724998,1477600
2008-05-08,40.000000,40.814999,39.674999,40.705002,40.705002,854600
2008-05-09,40.810001,40.810001,39.259998,39.794998,39.794998,1279800
2008-05-12,39.759998,39.904999,38.924999,39.544998,39.544998,1076200
2008-05-13,39.474998,40.654999,38.650002,40.505001,40.505001,1717200
2008-05-14,40.740002,41.060001,39.939999,40.125000,40.125000,1053600
2008-05-15,40.430000,40.685001,39.435001,40.514999,40.514999,1118000
2008-05-16,41.165001,43.314999,41.165001,43.270000,43.270000,2485000
2008-05-19,43.619999,44.825001,42.955002,44.535000,44.535000,2500600
2008-05-20,45.130001,48.224998,44.480000,48.200001,48.200001,5477400
2008-05-21,48.009998,48.355000,46.759998,47.759998,47.759998,3639400
2008-05-22,47.990002,48.445000,46.255001,46.985001,46.985001,1768600
2008-05-23,47.250000,47.889999,45.514999,46.980000,46.980000,1893200
2008-05-27,46.845001,46.869999,45.825001,46.270000,46.270000,1365000
2008-05-28,45.880001,48.595001,45.005001,48.570000,48.570000,2561200
2008-05-29,48.325001,48.619999,45.785000,46.105000,46.105000,2203400
2008-05-30,46.255001,47.275002,44.764999,46.764999,46.764999,1865600
2008-06-02,46.540001,49.680000,46.540001,48.919998,48.919998,2039000
2008-06-03,48.759998,49.759998,47.590000,48.424999,48.424999,1701200
2008-06-04,48.000000,48.575001,46.575001,46.590000,46.590000,2520000
2008-06-05,46.580002,50.014999,46.505001,50.014999,50.014999,3161800
2008-06-06,50.514999,52.605000,50.514999,51.759998,51.759998,2909800
2008-06-09,52.255001,54.264999,51.525002,53.919998,53.919998,2795600
2008-06-10,54.070000,54.070000,49.830002,51.244999,51.244999,2404400
2008-06-11,51.924999,52.965000,51.375000,52.389999,52.389999,1225000
2008-06-12,52.494999,52.494999,48.705002,49.389999,49.389999,2201400
2008-06-13,48.924999,50.509998,48.750000,49.375000,49.375000,1841600
2008-06-16,50.715000,51.165001,49.455002,50.485001,50.485001,2085600
2008-06-17,50.505001,53.040001,50.505001,52.145000,52.145000,2134000
2008-06-18,52.215000,53.084999,51.264999,53.075001,53.075001,1745800
2008-06-19,53.834999,53.834999,50.755001,50.849998,50.849998,1532200
2008-06-20,52.875000,52.875000,50.595001,51.000000,51.000000,1750000
2008-06-23,50.630001,53.805000,50.485001,53.805000,53.805000,1607000
2008-06-24,53.799999,53.799999,51.235001,51.290001,51.290001,1362200
2008-06-25,51.520000,51.520000,48.834999,50.375000,50.375000,1491200
2008-06-26,50.744999,51.770000,49.000000,50.904999,50.904999,1998200
2008-06-27,51.009998,53.084999,50.980000,52.180000,52.180000,8087200
2008-06-30,51.520000,54.205002,51.520000,53.040001,53.040001,2396200
2008-07-01,53.029999,55.375000,51.560001,54.950001,54.950001,3136400
2008-07-02,55.000000,56.209999,54.450001,55.345001,55.345001,4695800
2008-07-03,55.000000,55.000000,50.799999,51.625000,51.625000,2554600
2008-07-07,51.555000,51.830002,48.840000,50.310001,50.310001,2426000
2008-07-08,50.084999,50.084999,45.285000,48.035000,48.035000,3626800
2008-07-09,49.060001,49.685001,46.599998,46.669998,46.669998,1891000
2008-07-10,47.560001,50.645000,47.560001,50.244999,50.244999,3041800
2008-07-11,50.514999,52.389999,50.125000,51.965000,51.965000,2749400
2008-07-14,52.744999,53.160000,50.665001,51.419998,51.419998,2111800
2008-07-15,51.320000,51.340000,48.000000,48.709999,48.709999,2050000
2008-07-16,48.705002,49.205002,46.270000,47.419998,47.419998,1554600
2008-07-17,48.264999,48.494999,42.125000,43.724998,43.724998,3166400
2008-07-18,43.505001,45.150002,42.805000,44.049999,44.049999,1770600
2008-07-21,44.570000,48.299999,43.110001,48.060001,48.060001,3184000
2008-07-22,47.230000,47.450001,44.000000,44.419998,44.419998,2098000
2008-07-23,43.549999,44.650002,41.119999,41.820000,41.820000,2832800
2008-07-24,42.619999,43.650002,40.150002,42.474998,42.474998,2389400
2008-07-25,43.000000,45.395000,42.840000,43.955002,43.955002,1689400
2008-07-28,44.070000,45.904999,43.360001,44.564999,44.564999,1878800
2008-07-29,43.525002,44.375000,41.474998,42.299999,42.299999,2369800
2008-07-30,42.299999,46.400002,41.450001,45.865002,45.865002,2938200
2008-07-31,46.974998,48.189999,46.180000,46.834999,46.834999,3202800
2008-08-01,46.849998,47.785000,45.700001,46.025002,46.025002,2343600
2008-08-04,45.494999,45.764999,41.764999,42.590000,42.590000,2161400
2008-08-05,41.845001,43.000000,40.549999,41.470001,41.470001,2364800
2008-08-06,40.865002,43.810001,40.865002,43.115002,43.115002,1678000
2008-08-07,43.820000,45.250000,43.009998,43.095001,43.095001,2044800
2008-08-08,41.880001,42.000000,40.279999,40.860001,40.860001,1867800
2008-08-11,40.860001,41.634998,39.400002,41.119999,41.119999,2126800
2008-08-12,42.439999,42.724998,41.365002,41.689999,41.689999,1715600
2008-08-13,41.770000,44.680000,41.740002,44.080002,44.080002,2563600
2008-08-14,43.270000,43.884998,42.430000,43.560001,43.560001,1410000
2008-08-15,43.119999,43.305000,41.014999,42.055000,42.055000,1120600
2008-08-18,42.654999,43.924999,41.564999,41.825001,41.825001,941800
2008-08-19,41.595001,44.919998,41.450001,44.820000,44.820000,1490000
2008-08-20,45.275002,47.455002,44.700001,47.075001,47.075001,1997600
2008-08-21,47.744999,49.630001,47.744999,48.540001,48.540001,1716600
2008-08-22,48.349998,48.349998,45.724998,46.855000,46.855000,1126600
2008-08-25,46.544998,48.174999,45.750000,46.709999,46.709999,1460600
2008-08-26,47.744999,48.660000,46.814999,47.900002,47.900002,1144600
2008-08-27,48.834999,49.230000,47.654999,48.465000,48.465000,946200
2008-08-28,49.415001,49.415001,46.349998,47.285000,47.285000,1318600
2008-08-29,47.544998,48.205002,46.855000,48.119999,48.119999,1713200
2008-09-02,46.985001,46.985001,44.705002,45.325001,45.325001,2290600
2008-09-03,44.459999,46.235001,42.205002,43.549999,43.549999,2662600
2008-09-04,43.130001,45.025002,41.500000,42.799999,42.799999,2017800
2008-09-05,42.994999,43.880001,41.000000,43.619999,43.619999,1811000
2008-09-08,45.480000,45.480000,41.435001,41.705002,41.705002,1810600
2008-09-09,40.799999,40.939999,35.525002,35.970001,35.970001,5165200
2008-09-10,35.915001,39.945000,35.915001,39.474998,39.474998,3209200
2008-09-11,39.000000,40.505001,36.994999,39.744999,39.744999,2587800
2008-09-12,40.060001,43.125000,39.919998,41.720001,41.720001,3737200
2008-09-15,39.134998,40.959999,36.314999,37.490002,37.490002,3390800
2008-09-16,35.994999,37.150002,33.615002,36.840000,36.840000,4242400
2008-09-17,36.994999,37.160000,33.764999,35.049999,35.049999,5159000
2008-09-18,35.759998,36.965000,33.724998,35.360001,35.360001,2683000
2008-09-19,38.325001,39.775002,36.715000,39.555000,39.555000,3108800
2008-09-22,39.994999,42.130001,39.035000,40.340000,40.340000,2095800
2008-09-23,40.264999,40.985001,38.509998,39.994999,39.994999,1820000
2008-09-24,40.275002,41.294998,39.384998,39.599998,39.599998,1195000
2008-09-25,38.799999,40.299999,38.634998,39.770000,39.770000,1265000
2008-09-26,38.715000,39.419998,37.770000,38.950001,38.950001,1353800
2008-09-29,37.494999,37.514999,31.045000,32.455002,32.455002,2311000
2008-09-30,32.610001,35.650002,32.560001,35.630001,35.630001,2165200
2008-10-01,34.695000,34.790001,32.044998,34.115002,34.115002,1937600
2008-10-02,33.349998,33.349998,29.215000,29.315001,29.315001,2504600
2008-10-03,29.500000,31.665001,27.815001,28.120001,28.120001,3503200
2008-10-06,26.900000,26.934999,21.969999,23.840000,23.840000,5453200
2008-10-07,24.629999,24.985001,20.825001,20.825001,20.825001,5598000
2008-10-08,20.014999,23.225000,18.910000,21.750000,21.750000,9990600
2008-10-09,21.889999,22.975000,18.725000,18.875000,18.875000,3333400
2008-10-10,17.629999,19.170000,15.580000,18.250000,18.250000,5104400
2008-10-13,19.820000,22.725000,19.264999,22.725000,22.725000,2785600
2008-10-14,24.070000,25.315001,22.305000,23.075001,23.075001,4210800
2008-10-15,22.700001,22.700001,17.030001,17.030001,17.030001,3238800
2008-10-16,17.605000,18.555000,16.014999,18.420000,18.420000,4090000
2008-10-17,17.735001,21.580000,17.375000,19.834999,19.834999,4344400
2008-10-20,20.405001,22.330000,20.405001,22.330000,22.330000,2671600
2008-10-21,21.295000,22.190001,20.700001,21.379999,21.379999,2476000
2008-10-22,20.045000,20.985001,18.600000,19.370001,19.370001,2586400
2008-10-23,19.895000,20.750000,18.254999,19.555000,19.555000,2870800
2008-10-24,17.955000,19.090000,17.160000,18.625000,18.625000,2391800
2008-10-27,18.225000,18.225000,16.360001,16.405001,16.405001,2413800
2008-10-28,17.010000,18.084999,15.870000,18.084999,18.084999,2664800
2008-10-29,19.225000,21.535000,18.125000,20.500000,20.500000,3158200
2008-10-30,22.625000,26.684999,22.230000,25.700001,25.700001,5854000
2008-10-31,24.545000,26.270000,24.139999,25.995001,25.995001,2828800
2008-11-03,25.955000,26.110001,23.795000,24.240000,24.240000,1671600
2008-11-04,25.520000,27.535000,25.004999,26.430000,26.430000,1902400
2008-11-05,26.240000,26.500000,24.535000,25.139999,25.139999,1979200
2008-11-06,24.754999,25.000000,21.350000,21.790001,21.790001,3930400
2008-11-07,22.475000,22.594999,21.065001,21.980000,21.980000,3925400
2008-11-10,22.775000,23.205000,21.660000,22.184999,22.184999,1886600
2008-11-11,21.264999,22.065001,20.445000,21.410000,21.410000,1455000
2008-11-12,20.525000,20.905001,18.820000,18.820000,18.820000,1502200
2008-11-13,19.584999,21.790001,18.334999,21.790001,21.790001,3373200
2008-11-14,20.950001,23.100000,20.629999,21.735001,21.735001,3150800
2008-11-17,21.530001,22.625000,21.004999,21.174999,21.174999,2106600
2008-11-18,21.285000,22.180000,20.605000,21.840000,21.840000,2231400
2008-11-19,21.395000,21.840000,18.370001,18.410000,18.410000,2477600
2008-11-20,17.639999,17.799999,13.125000,13.125000,13.125000,5523600
2008-11-21,13.750000,15.635000,13.400000,15.635000,15.635000,4671800
2008-11-24,15.810000,18.084999,15.685000,17.775000,17.775000,2690000
2008-11-25,17.875000,18.395000,17.010000,18.395000,18.395000,2822800
2008-11-26,18.555000,19.480000,17.325001,19.480000,19.480000,2308400
2008-11-28,19.000000,19.219999,18.030001,19.150000,19.150000,716000
2008-12-01,18.094999,18.094999,15.865000,15.865000,15.865000,2305400
2008-12-02,16.879999,17.215000,15.895000,17.200001,17.200001,2077400
2008-12-03,16.450001,16.695000,15.545000,16.379999,16.379999,1711400
2008-12-04,15.875000,16.325001,13.760000,14.220000,14.220000,1489800
2008-12-05,14.265000,14.265000,12.180000,13.575000,13.575000,3068000
2008-12-08,14.375000,15.590000,14.375000,15.280000,15.280000,2013400
2008-12-09,15.030000,16.230000,14.740000,15.145000,15.145000,4576600
2008-12-10,15.880000,17.725000,15.515000,17.665001,17.665001,2328600
2008-12-11,18.264999,20.745001,17.830000,18.830000,18.830000,4081600
2008-12-12,17.735001,18.915001,16.860001,18.084999,18.084999,2847600
2008-12-15,19.004999,19.535000,17.055000,17.459999,17.459999,3295600
2008-12-16,18.184999,18.290001,17.059999,17.635000,17.635000,2746400
2008-12-17,17.360001,18.590000,17.360001,17.565001,17.565001,3139800
2008-12-18,17.465000,17.465000,16.184999,16.745001,16.745001,3142200
2008-12-19,16.565001,17.170000,16.260000,16.905001,16.905001,3058600
2008-12-22,16.905001,17.125000,14.630000,14.885000,14.885000,2400400
2008-12-23,15.335000,15.335000,13.880000,14.610000,14.610000,2489200
2008-12-24,14.550000,14.600000,14.015000,14.400000,14.400000,770200
2008-12-26,14.405000,14.835000,14.115000,14.765000,14.765000,896000
2008-12-29,15.365000,15.605000,14.815000,15.480000,15.480000,2183800
2008-12-30,15.400000,16.035000,14.730000,16.025000,16.025000,1219600
2008-12-31,15.320000,17.090000,15.315000,16.730000,16.730000,1482200
2009-01-02,17.000000,18.764999,16.535000,18.504999,18.504999,2380200
2009-01-05,18.004999,21.650000,18.004999,21.475000,21.475000,5202600
2009-01-06,21.754999,22.495001,20.879999,21.035000,21.035000,4574600
2009-01-07,20.629999,20.629999,18.969999,19.674999,19.674999,1904000
2009-01-08,19.334999,20.035000,18.865000,19.895000,19.895000,2161600
2009-01-09,19.700001,19.950001,18.305000,18.945000,18.945000,3311600
2009-01-12,18.475000,18.475000,16.885000,17.129999,17.129999,3352000
2009-01-13,16.705000,18.290001,16.705000,17.885000,17.885000,2958000
2009-01-14,17.885000,17.885000,15.895000,16.059999,16.059999,3220000
2009-01-15,15.975000,16.565001,15.000000,16.389999,16.389999,2761400
2009-01-16,16.754999,17.889999,15.170000,16.059999,16.059999,3155200
2009-01-20,16.040001,16.040001,14.360000,14.410000,14.410000,2973400
2009-01-21,14.800000,16.290001,14.800000,16.260000,16.260000,3242400
2009-01-22,15.555000,15.950000,14.965000,15.375000,15.375000,2636400
2009-01-23,14.765000,17.139999,14.400000,16.969999,16.969999,4287600
2009-01-26,17.334999,18.459999,16.735001,18.010000,18.010000,3873600
2009-01-27,16.000000,16.004999,14.940000,15.250000,15.250000,7097200
2009-01-28,15.255000,16.120001,15.170000,15.720000,15.720000,4167200
2009-01-29,15.250000,15.425000,14.365000,14.570000,14.570000,6091200
2009-01-30,15.180000,15.225000,14.425000,14.500000,14.500000,17951600
2009-02-02,14.400000,14.550000,14.050000,14.315000,14.315000,14215800
2009-02-03,14.350000,14.700000,14.110000,14.645000,14.645000,4972400
2009-02-04,14.745000,15.195000,14.680000,15.100000,15.100000,7192200
2009-02-05,15.095000,15.460000,14.500000,15.410000,15.410000,4260800
2009-02-06,15.080000,15.930000,15.000000,15.865000,15.865000,4023800
2009-02-09,16.014999,16.490000,15.875000,16.049999,16.049999,3618800
2009-02-10,16.000000,16.389999,15.110000,15.340000,15.340000,4643800
2009-02-11,15.530000,15.605000,14.500000,15.005000,15.005000,3676200
2009-02-12,14.630000,14.920000,14.190000,14.820000,14.820000,5060200
2009-02-13,15.030000,15.255000,14.640000,14.955000,14.955000,2634000
2009-02-17,14.455000,14.500000,13.275000,13.455000,13.455000,4142000
2009-02-18,13.545000,13.545000,12.350000,12.755000,12.755000,4286400
2009-02-19,13.000000,13.525000,12.600000,13.005000,13.005000,2826400
2009-02-20,12.740000,12.805000,12.010000,12.525000,12.525000,3151200
2009-02-23,12.935000,13.095000,11.480000,11.535000,11.535000,3296600
2009-02-24,11.650000,11.650000,10.220000,11.165000,11.165000,10373000
2009-02-25,11.205000,12.170000,10.785000,11.760000,11.760000,4842800
2009-02-26,12.020000,12.455000,11.745000,11.875000,11.875000,3712200
2009-02-27,11.350000,12.100000,10.920000,11.650000,11.650000,4185400
2009-03-02,10.945000,11.375000,9.765000,9.865000,9.865000,3007200
2009-03-03,10.225000,10.730000,9.975000,10.260000,10.260000,3882000
2009-03-04,10.685000,11.570000,10.685000,11.265000,11.265000,3697600
2009-03-05,11.025000,11.350000,9.875000,9.960000,9.960000,3780000
2009-03-06,10.055000,10.635000,9.640000,10.065000,10.065000,3777600
2009-03-09,9.810000,10.505000,9.630000,9.895000,9.895000,5510200
2009-03-10,10.220000,11.075000,10.220000,10.600000,10.600000,4532400
2009-03-11,10.710000,11.185000,10.510000,10.815000,10.815000,2853000
2009-03-12,10.790000,12.090000,10.460000,11.965000,11.965000,4353200
2009-03-13,11.935000,12.300000,11.730000,11.775000,11.775000,3257400
2009-03-16,11.665000,12.280000,11.475000,11.885000,11.885000,3327000
2009-03-17,12.035000,12.730000,11.575000,12.720000,12.720000,2637000
2009-03-18,12.660000,13.050000,12.150000,13.040000,13.040000,3078600
2009-03-19,13.600000,14.775000,13.600000,14.355000,14.355000,4620400
2009-03-20,14.605000,14.615000,13.435000,13.615000,13.615000,2410800
2009-03-23,13.960000,14.870000,13.950000,14.865000,14.865000,3010600
2009-03-24,14.390000,14.700000,13.825000,14.275000,14.275000,3094400
2009-03-25,14.280000,14.485000,13.570000,14.200000,14.200000,2221200
2009-03-26,14.405000,14.500000,13.580000,14.165000,14.165000,5971200
2009-03-27,13.750000,13.750000,13.050000,13.305000,13.305000,2109400
2009-03-30,12.620000,12.715000,12.150000,12.495000,12.495000,1907600
2009-03-31,12.780000,13.575000,12.635000,12.925000,12.925000,3885400
2009-04-01,12.475000,13.895000,12.270000,13.800000,13.800000,3233000
2009-04-02,14.350000,15.625000,14.245000,15.375000,15.375000,5610400
2009-04-03,15.250000,16.490000,15.200000,16.155001,16.155001,3800600
2009-04-06,15.920000,15.920000,14.760000,15.165000,15.165000,2268200
2009-04-07,14.605000,14.935000,14.280000,14.625000,14.625000,1881800
2009-04-08,14.615000,15.390000,14.185000,15.015000,15.015000,1782200
2009-04-09,15.795000,16.389999,15.770000,16.290001,16.290001,3063800
2009-04-13,15.800000,16.450001,15.410000,16.275000,16.275000,1716000
2009-04-14,15.955000,16.680000,15.695000,15.735000,15.735000,2134800
2009-04-15,15.710000,16.055000,15.275000,15.735000,15.735000,2118200
2009-04-16,15.825000,16.865000,15.665000,16.530001,16.530001,2027600
2009-04-17,16.270000,17.629999,16.270000,17.290001,17.290001,2429800
2009-04-20,16.559999,16.559999,15.500000,15.565000,15.565000,1673400
2009-04-21,15.205000,16.555000,15.105000,16.504999,16.504999,2011600
2009-04-22,16.270000,17.000000,16.075001,16.129999,16.129999,2196200
2009-04-23,16.230000,16.584999,15.545000,16.055000,16.055000,2455400
2009-04-24,16.555000,17.250000,16.549999,16.965000,16.965000,2348400
2009-04-27,16.160000,16.700001,16.139999,16.490000,16.490000,1737400
2009-04-28,16.129999,16.725000,15.925000,16.410000,16.410000,1645400
2009-04-29,16.584999,17.150000,16.575001,16.895000,16.895000,2542600
2009-04-30,17.094999,17.219999,15.960000,16.379999,16.379999,4220000
2009-05-01,16.395000,17.920000,16.290001,17.395000,17.395000,2063800
2009-05-04,18.160000,19.459999,17.705000,19.420000,19.420000,3194200
2009-05-05,19.475000,19.475000,18.340000,19.165001,19.165001,2070600
2009-05-06,19.514999,20.795000,19.500000,20.500000,20.500000,3523600
2009-05-07,21.000000,21.520000,19.165001,19.514999,19.514999,2810800
2009-05-08,20.055000,21.160000,19.834999,20.820000,20.820000,2855800
2009-05-11,20.580000,20.610001,19.945000,20.219999,20.219999,2328000
2009-05-12,20.820000,20.940001,19.795000,20.764999,20.764999,3211000
2009-05-13,20.365000,20.594999,19.055000,19.190001,19.190001,3244000
2009-05-14,18.900000,19.924999,18.500000,19.620001,19.620001,2407600
2009-05-15,19.385000,19.785000,18.385000,18.555000,18.555000,2261000
2009-05-18,19.000000,20.170000,18.875000,19.950001,19.950001,2753000
2009-05-19,20.080000,21.084999,19.955000,20.934999,20.934999,3943400
2009-05-20,21.830000,22.400000,21.360001,21.930000,21.930000,4116000
2009-05-21,21.455000,21.840000,20.674999,21.719999,21.719999,4271400
2009-05-22,21.115000,22.385000,21.115000,21.684999,21.684999,3854200
2009-05-26,21.059999,21.795000,20.120001,21.700001,21.700001,3563800
2009-05-27,21.705000,22.415001,21.700001,21.965000,21.965000,3357200
2009-05-28,22.174999,23.334999,21.924999,23.209999,23.209999,2111600
2009-05-29,23.790001,24.160000,23.195000,23.430000,23.430000,2488000
2009-06-01,23.715000,24.969999,23.715000,24.440001,24.440001,2714600
2009-06-02,24.330000,24.660000,23.815001,24.000000,24.000000,2448800
2009-06-03,23.389999,23.485001,21.655001,22.165001,22.165001,3491600
2009-06-04,22.860001,23.219999,21.980000,23.065001,23.065001,3365000
2009-06-05,23.495001,23.495001,22.000000,22.514999,22.514999,2662400
2009-06-08,22.350000,22.480000,21.775000,22.115000,22.115000,2320400
2009-06-09,22.290001,22.715000,21.745001,22.475000,22.475000,2118400
2009-06-10,23.315001,23.320000,21.910000,22.635000,22.635000,2442000
2009-06-11,22.760000,23.344999,22.555000,22.674999,22.674999,2116400
2009-06-12,22.504999,22.504999,21.650000,22.270000,22.270000,1760200
2009-06-15,21.840000,22.235001,20.945000,21.334999,21.334999,2036800
2009-06-16,21.844999,22.030001,20.340000,20.459999,20.459999,2356000
2009-06-17,19.615000,19.615000,18.325001,18.475000,18.475000,11163400
2009-06-18,18.459999,18.555000,18.030001,18.350000,18.350000,7385400
2009-06-19,18.799999,18.799999,17.905001,18.254999,18.254999,4131200
2009-06-22,17.735001,17.735001,16.245001,16.245001,16.245001,5726000
2009-06-23,16.355000,17.025000,15.960000,16.865000,16.865000,4324000
2009-06-24,17.049999,17.495001,16.735001,16.950001,16.950001,2741800
2009-06-25,16.805000,17.674999,16.770000,17.620001,17.620001,2974400
2009-06-26,17.555000,17.555000,17.010000,17.260000,17.260000,2882200
2009-06-29,17.610001,17.870001,17.209999,17.655001,17.655001,3414400
2009-06-30,17.555000,18.120001,17.250000,17.580000,17.580000,2489200
2009-07-01,18.094999,18.340000,17.605000,17.705000,17.705000,3693200
2009-07-02,17.155001,17.200001,16.570000,16.629999,16.629999,1583800
2009-07-06,16.065001,16.065001,15.220000,15.685000,15.685000,3431000
2009-07-07,15.575000,15.760000,15.280000,15.430000,15.430000,2450200
2009-07-08,15.400000,15.875000,14.885000,15.655000,15.655000,3321000
2009-07-09,15.820000,16.700001,15.810000,16.415001,16.415001,3940200
2009-07-10,15.805000,16.330000,15.525000,16.270000,16.270000,2513000
2009-07-13,16.680000,17.084999,16.209999,17.045000,17.045000,3815200
2009-07-14,17.290001,17.719999,17.195000,17.690001,17.690001,2337000
2009-07-15,18.155001,18.510000,17.959999,18.370001,18.370001,3496800
2009-07-16,18.245001,19.325001,17.969999,19.195000,19.195000,2839200
2009-07-17,19.075001,19.684999,18.995001,19.430000,19.430000,2522000
2009-07-20,19.680000,20.299999,19.455000,19.990000,19.990000,2459800
2009-07-21,20.160000,20.535000,19.730000,20.235001,20.235001,2845200
2009-07-22,20.059999,20.424999,19.575001,20.309999,20.309999,3003400
2009-07-23,20.320000,21.400000,20.165001,21.139999,21.139999,2615800
2009-07-24,21.000000,22.020000,20.915001,21.959999,21.959999,2386600
2009-07-27,21.809999,22.389999,21.629999,22.375000,22.375000,2766200
2009-07-28,22.004999,22.275000,21.500000,22.129999,22.129999,3100000
2009-07-29,21.600000,21.650000,20.830000,21.379999,21.379999,3015400
2009-07-30,21.889999,22.780001,21.740000,22.485001,22.485001,2558000
2009-07-31,22.295000,23.174999,22.010000,22.980000,22.980000,1726600
2009-08-03,23.445000,24.334999,23.254999,23.764999,23.764999,2502800
2009-08-04,23.625000,24.100000,23.080000,23.844999,23.844999,1756400
2009-08-05,23.730000,24.135000,23.290001,24.000000,24.000000,1719200
2009-08-06,24.260000,24.670000,23.575001,23.809999,23.809999,3436600
2009-08-07,24.100000,24.690001,23.895000,24.365000,24.365000,1749600
2009-08-10,24.075001,24.760000,24.020000,24.350000,24.350000,2381400
2009-08-11,24.174999,24.625000,23.305000,23.309999,23.309999,2193200
2009-08-12,23.254999,24.135000,23.250000,23.889999,23.889999,2266800
2009-08-13,24.250000,25.235001,23.594999,25.059999,25.059999,2953000
2009-08-14,24.985001,25.125000,23.934999,24.270000,24.270000,1905000
2009-08-17,23.405001,23.500000,22.895000,23.004999,23.004999,1777000
2009-08-18,22.905001,23.635000,22.905001,23.434999,23.434999,1456000
2009-08-19,22.885000,24.200001,22.760000,23.820000,23.820000,1809400
2009-08-20,23.865000,24.230000,23.520000,23.815001,23.815001,1173600
2009-08-21,24.295000,24.530001,24.155001,24.264999,24.264999,1792000
2009-08-24,24.469999,24.895000,24.209999,24.584999,24.584999,2189000
2009-08-25,24.670000,25.049999,23.969999,24.200001,24.200001,2238400
2009-08-26,24.110001,24.129999,23.620001,23.760000,23.760000,2284200
2009-08-27,24.000000,25.040001,23.555000,24.750000,24.750000,2479400
2009-08-28,24.840000,25.434999,24.735001,25.160000,25.160000,1852200
2009-08-31,24.745001,24.805000,24.000000,24.270000,24.270000,1676400
2009-09-01,24.299999,25.075001,23.565001,23.645000,23.645000,2238400
2009-09-02,23.610001,23.930000,23.209999,23.525000,23.525000,1835800
2009-09-03,23.639999,24.225000,23.375000,23.600000,23.600000,1833600
2009-09-04,23.565001,24.600000,23.530001,24.580000,24.580000,1544600
2009-09-08,25.000000,26.075001,25.000000,25.924999,25.924999,2569200
2009-09-09,25.940001,26.785000,25.424999,26.605000,26.605000,2489000
2009-09-10,26.584999,27.495001,26.375000,27.410000,27.410000,2525600
2009-09-11,27.500000,28.260000,27.370001,27.915001,27.915001,3162800
2009-09-14,27.615000,28.410000,27.155001,28.330000,28.330000,1309800
2009-09-15,28.340000,29.570000,28.340000,29.160000,29.160000,4090600
2009-09-16,28.850000,29.705000,28.514999,29.670000,29.670000,2785400
2009-09-17,29.510000,29.584999,28.160000,28.530001,28.530001,2050000
2009-09-18,28.639999,28.684999,27.450001,28.165001,28.165001,2051400
2009-09-21,27.459999,28.040001,26.740000,27.745001,27.745001,1531000
